gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014461	0	0	0	L3Base	CI187-2
Zm00001d014462	11	5.24425635	6.466407337	L3Base	CI187-2
Zm00001d014463	4	1.907002309	1.804164909	L3Base	CI187-2
Zm00001d014464	0	0	0	L3Base	CI187-2
Zm00001d014442	58	24.52431699	9.389095325	GRoot	A679
Zm00001d014443	7	2.959831361	1.369658196	GRoot	A679
Zm00001d014444	0	0	0	GRoot	A679
Zm00001d014445	11	4.651163567	4.127030672	GRoot	A679
Zm00001d014446	0	0	0	GRoot	A679
Zm00001d014447	18	7.610994928	3.897078816	GRoot	A679
Zm00001d014449	30	12.68499155	7.409457679	GRoot	A679
Zm00001d014451	7	2.959831361	0.858419768	GRoot	A679
Zm00001d014455	6	2.536998309	2.039387708	GRoot	A679
Zm00001d014456	0	0	0	GRoot	A679
Zm00001d014458	20	8.456661031	2.531176603	GRoot	A679
Zm00001d014459	0	0	0	GRoot	A679
Zm00001d014460	1	0.422833052	0.196758051	GRoot	A679
Zm00001d014461	0	0	0	GRoot	A679
Zm00001d014462	25	10.57082629	13.03431108	GRoot	A679
Zm00001d014463	15	6.342495773	6.000469038	GRoot	A679
Zm00001d014464	0	0	0	GRoot	A679
Zm00001d014442	57	21.19390958	8.114054205	GShoot	A679
Zm00001d014443	3	1.115468925	0.516181826	GShoot	A679
Zm00001d014444	0	0	0	GShoot	A679
Zm00001d014445	36	13.3856271	11.87722015	GShoot	A679
Zm00001d014446	2	0.74364595	0.499091242	GShoot	A679
Zm00001d014447	0	0	0	GShoot	A679
Zm00001d014449	103	38.29776644	22.37019068	GShoot	A679
Zm00001d014451	8	2.974583801	0.862698318	GShoot	A679
Zm00001d014455	3	1.115468925	0.8966792	GShoot	A679
Zm00001d014456	12	4.461875702	1.496269518	GShoot	A679
Zm00001d014458	34	12.64198115	3.783891396	GShoot	A679
Zm00001d014459	15	5.577344627	3.710808135	GShoot	A679
Zm00001d014460	0	0	0	GShoot	A679
Zm00001d014461	0	0	0	GShoot	A679
Zm00001d014462	56	20.82208661	25.67458275	GShoot	A679
Zm00001d014463	29	10.78286628	10.20138721	GShoot	A679
Zm00001d014464	0	0	0	GShoot	A679
Zm00001d014442	72	32.80523746	12.55943241	L3Tip	A679
Zm00001d014443	0	0	0	L3Tip	A679
Zm00001d014444	0	0	0	L3Tip	A679
Zm00001d014445	592	269.7319524	239.3362488	L3Tip	A679
Zm00001d014446	35	15.94699043	10.70267814	L3Tip	A679
Zm00001d014447	18	8.201309365	4.199339153	L3Tip	A679
Zm00001d014449	90	41.00654682	23.95242221	L3Tip	A679
Zm00001d014451	1	0.455628298	0.132142778	L3Tip	A679
Zm00001d014455	14	6.378796173	5.127649657	L3Tip	A679
Zm00001d014456	85	38.72840533	12.9873928	L3Tip	A679
Zm00001d014458	119	54.21976747	16.22860445	L3Tip	A679
Zm00001d014459	6	2.733769788	1.818875441	L3Tip	A679
Zm00001d014460	0	0	0	L3Tip	A679
Zm00001d014461	0	0	0	L3Tip	A679
Zm00001d014462	8	3.645026384	4.494483828	L3Tip	A679
Zm00001d014463	8	3.645026384	3.44846394	L3Tip	A679
Zm00001d014464	0	0	0	L3Tip	A679
Zm00001d014442	40	15.3301073	5.869106931	L3Base	A679
Zm00001d014443	2	0.766505365	0.354699382	L3Base	A679
Zm00001d014444	0	0	0	L3Base	A679
Zm00001d014445	31	11.88083316	10.54199926	L3Base	A679
Zm00001d014446	2	0.766505365	0.514433131	L3Base	A679
Zm00001d014447	0	0	0	L3Base	A679
Zm00001d014449	126	48.28983801	28.20668108	L3Base	A679
Zm00001d014451	9	3.449274144	1.000369531	L3Base	A679
Zm00001d014455	31	11.88083316	9.550508972	L3Base	A679
Zm00001d014456	10	3.832526826	1.285220264	L3Base	A679
Zm00001d014458	58	22.22865559	6.653294101	L3Base	A679
Zm00001d014459	44	16.86311804	11.21963941	L3Base	A679
Zm00001d014460	0	0	0	L3Base	A679
Zm00001d014461	0	0	0	L3Base	A679
Zm00001d014462	16	6.132042922	7.561088683	L3Base	A679
Zm00001d014463	9	3.449274144	3.263267875	L3Base	A679
Zm00001d014464	0	0	0	L3Base	A679
Zm00001d014442	27	9.151585174	3.503669669	L3Base	C123
Zm00001d014443	0	0	0	L3Base	C123
Zm00001d014444	1	0.338947599	0.38429433	L3Base	C123
Zm00001d014445	7	2.372633193	2.10526459	L3Base	C123
Zm00001d014446	0	0	0	L3Base	C123
Zm00001d014447	0	0	0	L3Base	C123
Zm00001d014449	82	27.79370312	16.23463967	L3Base	C123
Zm00001d014451	5	1.694737995	0.49151334	L3Base	C123
Zm00001d014455	9	3.050528391	2.452193241	L3Base	C123
Zm00001d014456	2	0.677895198	0.22732904	L3Base	C123
Zm00001d014458	46	15.59158956	4.666743357	L3Base	C123
Zm00001d014459	50	16.94737995	11.2757019	L3Base	C123
Zm00001d014460	5	1.694737995	0.788617029	L3Base	C123
Zm00001d014461	0	0	0	L3Base	C123
Zm00001d014462	22	7.456847179	9.194632773	L3Base	C123
Zm00001d014463	15	5.084213986	4.810041614	L3Base	C123
Zm00001d014464	0	0	0	L3Base	C123
Zm00001d014442	43	22.44968606	8.594826209	GRoot	B52
Zm00001d014443	0	0	0	GRoot	B52
Zm00001d014444	11	5.742942945	6.51127318	GRoot	B52
Zm00001d014445	18	9.397543001	8.338547472	GRoot	B52
Zm00001d014446	2	1.044171445	0.700786204	GRoot	B52
Zm00001d014447	0	0	0	GRoot	B52
Zm00001d014449	17	8.875457278	5.184262429	GRoot	B52
Zm00001d014451	3	1.566257167	0.454250918	GRoot	B52
Zm00001d014455	0	0	0	GRoot	B52
Zm00001d014456	1	0.522085722	0.175079048	GRoot	B52
Zm00001d014458	17	8.875457278	2.656527171	GRoot	B52
Zm00001d014459	0	0	0	GRoot	B52
Zm00001d014460	0	0	0	GRoot	B52
Zm00001d014461	0	0	0	GRoot	B52
Zm00001d014462	18	9.397543001	11.58759926	GRoot	B52
Zm00001d014463	9	4.6987715	4.445384579	GRoot	B52
Zm00001d014464	0	0	0	GRoot	B52
Zm00001d014442	23	19.39397385	7.424951704	L3Tip	B52
Zm00001d014443	0	0	0	L3Tip	B52
Zm00001d014444	2	1.686432509	1.912054999	L3Tip	B52
Zm00001d014445	186	156.8382233	139.1643508	L3Tip	B52
Zm00001d014446	4	3.372865018	2.263667797	L3Tip	B52
Zm00001d014447	1	0.843216254	0.431754355	L3Tip	B52
Zm00001d014449	52	43.84724523	25.61170866	L3Tip	B52
Zm00001d014451	0	0	0	L3Tip	B52
Zm00001d014455	5	4.216081272	3.389132855	L3Tip	B52
Zm00001d014456	34	28.66935265	9.614135697	L3Tip	B52
Zm00001d014458	30	25.29648763	7.571531767	L3Tip	B52
Zm00001d014459	0	0	0	L3Tip	B52
Zm00001d014460	8	6.745730035	3.139008858	L3Tip	B52
Zm00001d014461	0	0	0	L3Tip	B52
Zm00001d014462	3	2.529648763	3.119172334	L3Tip	B52
Zm00001d014463	9	7.58894629	7.179703207	L3Tip	B52
Zm00001d014464	0	0	0	L3Tip	B52
Zm00001d014442	73	38.32838218	14.67395949	LMAD	A554
Zm00001d014443	0	0	0	LMAD	A554
Zm00001d014444	9	4.725416981	5.357615625	LMAD	A554
Zm00001d014445	330	173.2652893	153.7402745	LMAD	A554
Zm00001d014446	7	3.675324319	2.466660617	LMAD	A554
Zm00001d014447	1	0.525046331	0.268840927	LMAD	A554
Zm00001d014449	131	68.78106939	40.17585829	LMAD	A554
Zm00001d014451	5	2.625231656	0.761378091	LMAD	A554
Zm00001d014455	7	3.675324319	2.954440771	LMAD	A554
Zm00001d014456	61	32.02782621	10.74038437	LMAD	A554
Zm00001d014458	88	46.20407715	13.82941549	LMAD	A554
Zm00001d014459	0	0	0	LMAD	A554
Zm00001d014460	0	0	0	LMAD	A554
Zm00001d014461	0	0	0	LMAD	A554
Zm00001d014462	12	6.300555975	7.768872965	LMAD	A554
Zm00001d014463	50	26.25231656	24.83662872	LMAD	A554
Zm00001d014464	0	0	0	LMAD	A554
Zm00001d014442	36	28.78428815	11.02001844	LMAN	A554
Zm00001d014443	0	0	0	LMAN	A554
Zm00001d014444	4	3.198254239	3.626138593	LMAN	A554
Zm00001d014445	139	111.1393348	98.61520392	LMAN	A554
Zm00001d014446	0	0	0	LMAN	A554
Zm00001d014447	0	0	0	LMAN	A554
Zm00001d014449	100	79.95635598	46.70347896	LMAN	A554
Zm00001d014451	7	5.596944919	1.623243886	LMAN	A554
Zm00001d014455	1	0.79956356	0.642735981	LMAN	A554
Zm00001d014456	35	27.98472459	9.384548824	LMAN	A554
Zm00001d014458	102	81.5554831	24.41050078	LMAN	A554
Zm00001d014459	0	0	0	LMAN	A554
Zm00001d014460	1	0.79956356	0.37206308	LMAN	A554
Zm00001d014461	0	0	0	LMAN	A554
Zm00001d014462	3	2.398690679	2.957695042	LMAN	A554
Zm00001d014463	21	16.79083476	15.88536874	LMAN	A554
Zm00001d014464	0	0	0	LMAN	A554
Zm00001d014442	50	17.60688822	6.740768844	GShoot	A554
Zm00001d014443	1	0.352137764	0.162951302	GShoot	A554
Zm00001d014444	5	1.760688822	1.99624583	GShoot	A554
Zm00001d014445	37	13.02909728	11.56086716	GShoot	A554
Zm00001d014446	0	0	0	GShoot	A554
Zm00001d014447	0	0	0	GShoot	A554
Zm00001d014449	127	44.72149608	26.12236921	GShoot	A554
Zm00001d014451	13	4.577790938	1.327665585	GShoot	A554
Zm00001d014455	12	4.225653173	3.39682731	GShoot	A554
Zm00001d014456	11	3.873515409	1.298965596	GShoot	A554
Zm00001d014458	52	18.31116375	5.480743415	GShoot	A554
Zm00001d014459	26	9.155581875	6.091538174	GShoot	A554
Zm00001d014460	1	0.352137764	0.163861221	GShoot	A554
Zm00001d014461	0	0	0	GShoot	A554
Zm00001d014462	38	13.38123505	16.4996733	GShoot	A554
Zm00001d014463	7	2.464964351	2.332038175	GShoot	A554
Zm00001d014464	0	0	0	GShoot	A554
Zm00001d014442	54	19.01499455	7.279860087	L3Base	B79
Zm00001d014443	0	0	0	L3Base	B79
Zm00001d014444	0	0	0	L3Base	B79
Zm00001d014445	17	5.986201987	5.311625543	L3Base	B79
Zm00001d014446	0	0	0	L3Base	B79
Zm00001d014447	0	0	0	L3Base	B79
Zm00001d014449	108	38.0299891	22.21377868	L3Base	B79
Zm00001d014451	6	2.112777172	0.6127544	L3Base	B79
Zm00001d014455	24	8.451108688	6.79349573	L3Base	B79
Zm00001d014456	7	2.464906701	0.826595138	L3Base	B79
Zm00001d014458	56	19.71925361	5.902201019	L3Base	B79
Zm00001d014459	12	4.225554344	2.811413402	L3Base	B79
Zm00001d014460	11	3.873424815	1.802431277	L3Base	B79
Zm00001d014461	0	0	0	L3Base	B79
Zm00001d014462	18	6.338331516	7.815451931	L3Base	B79
Zm00001d014463	18	6.338331516	5.996529343	L3Base	B79
Zm00001d014464	0	0	0	L3Base	B79
Zm00001d014442	21	12.01105986	4.598414955	L3Base	A554
Zm00001d014443	0	0	0	L3Base	A554
Zm00001d014444	6	3.431731389	3.890851915	L3Base	A554
Zm00001d014445	22	12.58301509	11.16505332	L3Base	A554
Zm00001d014446	2	1.143910463	0.767725143	L3Base	A554
Zm00001d014447	0	0	0	L3Base	A554
Zm00001d014449	103	58.91138885	34.41085797	L3Base	A554
Zm00001d014451	5	2.859776158	0.829401438	L3Base	A554
Zm00001d014455	14	8.007373241	6.43679521	L3Base	A554
Zm00001d014456	3	1.715865695	0.575407678	L3Base	A554
Zm00001d014458	44	25.16603019	7.532484342	L3Base	A554
Zm00001d014459	59	33.74535866	22.45200177	L3Base	A554
Zm00001d014460	0	0	0	L3Base	A554
Zm00001d014461	0	0	0	L3Base	A554
Zm00001d014462	5	2.859776158	3.526234473	L3Base	A554
Zm00001d014463	3	1.715865695	1.623335567	L3Base	A554
Zm00001d014464	0	0	0	L3Base	A554
Zm00001d014442	51	36.6288698	14.0233039	LMAD	A556
Zm00001d014443	0	0	0	LMAD	A556
Zm00001d014444	0	0	0	LMAD	A556
Zm00001d014445	288	206.8453824	183.5362754	LMAD	A556
Zm00001d014446	11	7.900344466	5.302244608	LMAD	A556
Zm00001d014447	2	1.436426267	0.73549732	LMAD	A556
Zm00001d014449	56	40.21993546	23.49295296	LMAD	A556
Zm00001d014451	2	1.436426267	0.416596945	LMAD	A556
Zm00001d014455	4	2.872852533	2.309366988	LMAD	A556
Zm00001d014456	45	32.319591	10.83822636	LMAD	A556
Zm00001d014458	67	48.12027993	14.40295718	LMAD	A556
Zm00001d014459	0	0	0	LMAD	A556
Zm00001d014460	2	1.436426267	0.668416132	LMAD	A556
Zm00001d014461	0	0	0	LMAD	A556
Zm00001d014462	4	2.872852533	3.542358241	LMAD	A556
Zm00001d014463	40	28.72852533	27.17930495	LMAD	A556
Zm00001d014464	0	0	0	LMAD	A556
Zm00001d014442	29	25.67131603	9.828222064	LMAN	A556
Zm00001d014443	0	0	0	LMAN	A556
Zm00001d014444	0	0	0	LMAN	A556
Zm00001d014445	113	100.0296107	88.75741858	LMAN	A556
Zm00001d014446	6	5.311306765	3.564635413	LMAN	A556
Zm00001d014447	3	2.655653383	1.359781558	LMAN	A556
Zm00001d014449	44	38.94958294	22.75092462	LMAN	A556
Zm00001d014451	1	0.885217794	0.256733699	LMAN	A556
Zm00001d014455	1	0.885217794	0.711589867	LMAN	A556
Zm00001d014456	13	11.50783132	3.859098365	LMAN	A556
Zm00001d014458	59	52.22784986	15.63240044	LMAN	A556
Zm00001d014459	0	0	0	LMAN	A556
Zm00001d014460	2	1.770435588	0.823841595	LMAN	A556
Zm00001d014461	0	0	0	LMAN	A556
Zm00001d014462	5	4.426088971	5.457569631	LMAN	A556
Zm00001d014463	29	25.67131603	24.28695935	LMAN	A556
Zm00001d014464	0	0	0	LMAN	A556
Zm00001d014442	63	29.37875664	11.24760974	GShoot	A556
Zm00001d014443	0	0	0	GShoot	A556
Zm00001d014444	0	0	0	GShoot	A556
Zm00001d014445	11	5.129624176	4.551574247	GShoot	A556
Zm00001d014446	2	0.932658941	0.625945598	GShoot	A556
Zm00001d014447	0	0	0	GShoot	A556
Zm00001d014449	45	20.98482617	12.25749192	GShoot	A556
Zm00001d014451	2	0.932658941	0.270492732	GShoot	A556
Zm00001d014455	11	5.129624176	4.123492103	GShoot	A556
Zm00001d014456	9	4.196965235	1.40743301	GShoot	A556
Zm00001d014458	32	14.92254306	4.46648999	GShoot	A556
Zm00001d014459	56	26.11445035	17.3748838	GShoot	A556
Zm00001d014460	5	2.331647353	1.084991788	GShoot	A556
Zm00001d014461	0	0	0	GShoot	A556
Zm00001d014462	29	13.52355465	16.67515986	GShoot	A556
Zm00001d014463	6	2.797976823	2.647092548	GShoot	A556
Zm00001d014464	0	0	0	GShoot	A556
Zm00001d014442	104	29.97454208	11.47570524	GRoot	NC318
Zm00001d014443	1	0.288216751	0.133371935	GRoot	NC318
Zm00001d014444	15	4.323251262	4.901645422	GRoot	NC318
Zm00001d014445	8	2.305734006	2.045904176	GRoot	NC318
Zm00001d014446	1	0.288216751	0.193434061	GRoot	NC318
Zm00001d014447	6	1.729300505	0.885458528	GRoot	NC318
Zm00001d014449	34	9.799369527	5.723930798	GRoot	NC318
Zm00001d014451	8	2.305734006	0.668716359	GRoot	NC318
Zm00001d014455	3	0.864650252	0.695056473	GRoot	NC318
Zm00001d014456	2	0.576433502	0.193304326	GRoot	NC318
Zm00001d014458	12	3.45860101	1.035199344	GRoot	NC318
Zm00001d014459	0	0	0	GRoot	NC318
Zm00001d014460	1	0.288216751	0.134116683	GRoot	NC318
Zm00001d014461	0	0	0	GRoot	NC318
Zm00001d014462	45	12.96975379	15.99229813	GRoot	NC318
Zm00001d014463	29	8.358285773	7.907555131	GRoot	NC318
Zm00001d014464	0	0	0	GRoot	NC318
Zm00001d014442	84	21.1342848	8.091226952	GShoot	NC318
Zm00001d014443	2	0.503197257	0.23285389	GShoot	NC318
Zm00001d014444	27	6.793162971	7.701998834	GShoot	NC318
Zm00001d014445	30	7.547958857	6.69739029	GShoot	NC318
Zm00001d014446	1	0.251598629	0.16885814	GShoot	NC318
Zm00001d014447	2	0.503197257	0.257653485	GShoot	NC318
Zm00001d014449	130	32.70782171	19.10503605	GShoot	NC318
Zm00001d014451	20	5.031972571	1.459388797	GShoot	NC318
Zm00001d014455	13	3.270782171	2.629246118	GShoot	NC318
Zm00001d014456	13	3.270782171	1.096841774	GShoot	NC318
Zm00001d014458	73	18.36669988	5.497366024	GShoot	NC318
Zm00001d014459	8	2.012789028	1.33918099	GShoot	NC318
Zm00001d014460	17	4.277176686	1.990310231	GShoot	NC318
Zm00001d014461	0	0	0	GShoot	NC318
Zm00001d014462	85	21.38588343	26.36976995	GShoot	NC318
Zm00001d014463	17	4.277176686	4.046524773	GShoot	NC318
Zm00001d014464	0	0	0	GShoot	NC318
Zm00001d014442	39	48.77819559	18.67465375	L3Tip	NC318
Zm00001d014443	1	1.250722964	0.57877046	L3Tip	NC318
Zm00001d014444	7	8.755060747	9.926372729	L3Tip	NC318
Zm00001d014445	194	242.640255	215.2974756	L3Tip	NC318
Zm00001d014446	7	8.755060747	5.875879696	L3Tip	NC318
Zm00001d014447	5	6.253614819	3.202055719	L3Tip	NC318
Zm00001d014449	9	11.25650667	6.57506231	L3Tip	NC318
Zm00001d014451	1	1.250722964	0.362738679	L3Tip	NC318
Zm00001d014455	1	1.250722964	1.005404312	L3Tip	NC318
Zm00001d014456	2	2.501445928	0.8388484	L3Tip	NC318
Zm00001d014458	18	22.51301335	6.738405672	L3Tip	NC318
Zm00001d014459	0	0	0	L3Tip	NC318
Zm00001d014460	0	0	0	L3Tip	NC318
Zm00001d014461	0	0	0	L3Tip	NC318
Zm00001d014462	2	2.501445928	3.084396952	L3Tip	NC318
Zm00001d014463	6	7.504337783	7.099657316	L3Tip	NC318
Zm00001d014464	0	0	0	L3Tip	NC318
Zm00001d014442	24	18.85740801	7.219528335	L3Base	NC318
Zm00001d014443	0	0	0	L3Base	NC318
Zm00001d014444	4	3.142901335	3.563380198	L3Base	NC318
Zm00001d014445	15	11.78588001	10.45774623	L3Base	NC318
Zm00001d014446	0	0	0	L3Base	NC318
Zm00001d014447	0	0	0	L3Base	NC318
Zm00001d014449	48	37.71481602	22.02968226	L3Base	NC318
Zm00001d014451	11	8.642978671	2.506664348	L3Base	NC318
Zm00001d014455	3	2.357176001	1.894836014	L3Base	NC318
Zm00001d014456	3	2.357176001	0.790468143	L3Base	NC318
Zm00001d014458	26	20.42885868	6.114594037	L3Base	NC318
Zm00001d014459	10	7.857253338	5.227713465	L3Base	NC318
Zm00001d014460	3	2.357176001	1.096871103	L3Base	NC318
Zm00001d014461	0	0	0	L3Base	NC318
Zm00001d014462	18	14.14305601	17.4390333	L3Base	NC318
Zm00001d014463	3	2.357176001	2.230062442	L3Base	NC318
Zm00001d014464	0	0	0	L3Base	NC318
Zm00001d014442	94	37.64321601	14.41164472	Kern	NC314
Zm00001d014443	2	0.80091949	0.370624475	Kern	NC314
Zm00001d014444	0	0	0	Kern	NC314
Zm00001d014445	15	6.006896173	5.329987731	Kern	NC314
Zm00001d014446	0	0	0	Kern	NC314
Zm00001d014447	1	0.400459745	0.205048512	Kern	NC314
Zm00001d014449	45	18.02068852	10.52610311	Kern	NC314
Zm00001d014451	0	0	0	Kern	NC314
Zm00001d014455	1	0.400459745	0.321912978	Kern	NC314
Zm00001d014456	1	0.400459745	0.134292336	Kern	NC314
Zm00001d014458	10	4.004597448	1.198622403	Kern	NC314
Zm00001d014459	0	0	0	Kern	NC314
Zm00001d014460	0	0	0	Kern	NC314
Zm00001d014461	0	0	0	Kern	NC314
Zm00001d014462	8	3.203677959	3.950281083	Kern	NC314
Zm00001d014463	10	4.004597448	3.7886447	Kern	NC314
Zm00001d014464	0	0	0	Kern	NC314
Zm00001d014442	40	28.68874287	10.98343908	L3Tip	NC314
Zm00001d014443	0	0	0	L3Tip	NC314
Zm00001d014444	0	0	0	L3Tip	NC314
Zm00001d014445	260	186.4768287	165.4630246	L3Tip	NC314
Zm00001d014446	22	15.77880858	10.58980442	L3Tip	NC314
Zm00001d014447	6	4.303311431	2.203436473	L3Tip	NC314
Zm00001d014449	55	39.44702145	23.04148449	L3Tip	NC314
Zm00001d014451	1	0.717218572	0.208010027	L3Tip	NC314
Zm00001d014455	5	3.586092859	2.882711302	L3Tip	NC314
Zm00001d014456	21	15.06159001	5.050835013	L3Tip	NC314
Zm00001d014458	33	23.66821287	7.084170269	L3Tip	NC314
Zm00001d014459	1	0.717218572	0.477191332	L3Tip	NC314
Zm00001d014460	0	0	0	L3Tip	NC314
Zm00001d014461	0	0	0	L3Tip	NC314
Zm00001d014462	1	0.717218572	0.88436322	L3Tip	NC314
Zm00001d014463	63	45.18477002	42.7481268	L3Tip	NC314
Zm00001d014464	0	0	0	L3Tip	NC314
Zm00001d014442	101	34.8951868	13.35956616	Kern	CH9
Zm00001d014443	7	2.418478293	1.119147753	Kern	CH9
Zm00001d014444	4	1.381987596	1.566879361	Kern	CH9
Zm00001d014445	24	8.291925577	7.357520477	Kern	CH9
Zm00001d014446	6	2.072981394	1.391262681	Kern	CH9
Zm00001d014447	0	0	0	Kern	CH9
Zm00001d014449	60	20.72981394	12.10853618	Kern	CH9
Zm00001d014451	0	0	0	Kern	CH9
Zm00001d014455	1	0.345496899	0.277730626	Kern	CH9
Zm00001d014456	11	3.80046589	1.274468776	Kern	CH9
Zm00001d014458	6	2.072981394	0.620467343	Kern	CH9
Zm00001d014459	0	0	0	Kern	CH9
Zm00001d014460	5	1.727484495	0.803855047	Kern	CH9
Zm00001d014461	0	0	0	Kern	CH9
Zm00001d014462	28	9.673913174	11.92837629	Kern	CH9
Zm00001d014463	27	9.328416274	8.825370175	Kern	CH9
Zm00001d014464	0	0	0	Kern	CH9
Zm00001d014442	46	24.0385576	9.203123123	LMAN	NC318
Zm00001d014443	0	0	0	LMAN	NC318
Zm00001d014444	7	3.658041374	4.147439199	LMAN	NC318
Zm00001d014445	71	37.10299108	32.92190867	LMAN	NC318
Zm00001d014446	6	3.135464035	2.104338278	LMAN	NC318
Zm00001d014447	0	0	0	LMAN	NC318
Zm00001d014449	79	41.28360979	24.11425805	LMAN	NC318
Zm00001d014451	1	0.522577339	0.151559553	LMAN	NC318
Zm00001d014455	0	0	0	LMAN	NC318
Zm00001d014456	19	9.928969443	3.329634287	LMAN	NC318
Zm00001d014458	70	36.58041374	10.94894156	LMAN	NC318
Zm00001d014459	0	0	0	LMAN	NC318
Zm00001d014460	3	1.567732017	0.729516993	LMAN	NC318
Zm00001d014461	0	0	0	LMAN	NC318
Zm00001d014462	13	6.793505408	8.376702106	LMAN	NC318
Zm00001d014463	19	9.928969443	9.393537789	LMAN	NC318
Zm00001d014464	0	0	0	LMAN	NC318
Zm00001d014442	50	36.88455915	14.12119416	LMAD	NC318
Zm00001d014443	0	0	0	LMAD	NC318
Zm00001d014444	4	2.950764732	3.345538245	LMAD	NC318
Zm00001d014445	240	177.0458839	157.0948393	LMAD	NC318
Zm00001d014446	20	14.75382366	9.901895074	LMAD	NC318
Zm00001d014447	5	3.688455915	1.8886103	LMAD	NC318
Zm00001d014449	60	44.26147098	25.85366296	LMAD	NC318
Zm00001d014451	1	0.737691183	0.213947559	LMAD	NC318
Zm00001d014455	0	0	0	LMAD	NC318
Zm00001d014456	35	25.81919141	8.658347218	LMAD	NC318
Zm00001d014458	68	50.16300044	15.01436709	LMAD	NC318
Zm00001d014459	0	0	0	LMAD	NC318
Zm00001d014460	2	1.475382366	0.686543679	LMAD	NC318
Zm00001d014461	0	0	0	LMAD	NC318
Zm00001d014462	7	5.163838281	6.367248189	LMAD	NC318
Zm00001d014463	20	14.75382366	13.95820592	LMAD	NC318
Zm00001d014464	0	0	0	LMAD	NC318
Zm00001d014442	23	17.89198223	6.849916626	L3Base	ND246
Zm00001d014443	0	0	0	L3Base	ND246
Zm00001d014444	14	10.89077179	12.34781382	L3Base	ND246
Zm00001d014445	6	4.667473624	4.141502772	L3Base	ND246
Zm00001d014446	0	0	0	L3Base	ND246
Zm00001d014447	0	0	0	L3Base	ND246
Zm00001d014449	60	46.67473624	27.26328052	L3Base	ND246
Zm00001d014451	1	0.777912271	0.225612608	L3Base	ND246
Zm00001d014455	17	13.2245086	10.63063392	L3Base	ND246
Zm00001d014456	2	1.555824541	0.521738612	L3Base	ND246
Zm00001d014458	18	14.00242087	4.191086762	L3Base	ND246
Zm00001d014459	22	17.11406996	11.38660676	L3Base	ND246
Zm00001d014460	1	0.777912271	0.361988027	L3Base	ND246
Zm00001d014461	0	0	0	L3Base	ND246
Zm00001d014462	4	3.111649083	3.836805281	L3Base	ND246
Zm00001d014463	3	2.333736812	2.20788724	L3Base	ND246
Zm00001d014464	0	0	0	L3Base	ND246
Zm00001d014442	42	30.94935928	11.84891244	L3Tip	ND246
Zm00001d014443	0	0	0	L3Tip	ND246
Zm00001d014444	6	4.42133704	5.012853787	L3Tip	ND246
Zm00001d014445	309	227.6988576	202.0398026	L3Tip	ND246
Zm00001d014446	12	8.84267408	5.934680591	L3Tip	ND246
Zm00001d014447	4	2.947558027	1.509246301	L3Tip	ND246
Zm00001d014449	36	26.52802224	15.49534009	L3Tip	ND246
Zm00001d014451	3	2.21066852	0.641145162	L3Tip	ND246
Zm00001d014455	2	1.473779013	1.184709818	L3Tip	ND246
Zm00001d014456	26	19.15912717	6.424925276	L3Tip	ND246
Zm00001d014458	84	61.89871856	18.52700346	L3Tip	ND246
Zm00001d014459	0	0	0	L3Tip	ND246
Zm00001d014460	10	7.368895067	3.428987933	L3Tip	ND246
Zm00001d014461	0	0	0	L3Tip	ND246
Zm00001d014462	0	0	0	L3Tip	ND246
Zm00001d014463	5	3.684447534	3.485759256	L3Tip	ND246
Zm00001d014464	0	0	0	L3Tip	ND246
Zm00001d014442	35	26.61004716	10.18761377	Kern	ND246
Zm00001d014443	4	3.041148247	1.407287481	Kern	ND246
Zm00001d014444	2	1.520574123	1.724006943	Kern	ND246
Zm00001d014445	5	3.801435309	3.373057062	Kern	ND246
Zm00001d014446	0	0	0	Kern	ND246
Zm00001d014447	0	0	0	Kern	ND246
Zm00001d014449	41	31.17176953	18.2078093	Kern	ND246
Zm00001d014451	0	0	0	Kern	ND246
Zm00001d014455	0	0	0	Kern	ND246
Zm00001d014456	6	4.56172237	1.529752639	Kern	ND246
Zm00001d014458	2	1.520574123	0.455125448	Kern	ND246
Zm00001d014459	0	0	0	Kern	ND246
Zm00001d014460	14	10.64401886	4.953010174	Kern	ND246
Zm00001d014461	0	0	0	Kern	ND246
Zm00001d014462	6	4.56172237	5.624811801	Kern	ND246
Zm00001d014463	3	2.280861185	2.157862994	Kern	ND246
Zm00001d014464	0	0	0	Kern	ND246
Zm00001d014442	199	51.73434795	19.80641193	LMAD	Oh7B
Zm00001d014443	1	0.259971598	0.120301526	LMAD	Oh7B
Zm00001d014444	0	0	0	LMAD	Oh7B
Zm00001d014445	581	151.0434983	134.0226249	LMAD	Oh7B
Zm00001d014446	18	4.67948876	3.140596483	LMAD	Oh7B
Zm00001d014447	8	2.079772782	1.064911819	LMAD	Oh7B
Zm00001d014449	243	63.17309825	36.90017421	LMAD	Oh7B
Zm00001d014451	3	0.779914793	0.226193386	LMAD	Oh7B
Zm00001d014455	8	2.079772782	1.671843072	LMAD	Oh7B
Zm00001d014456	117	30.41667694	10.20009287	LMAD	Oh7B
Zm00001d014458	140	36.39602369	10.89375148	LMAD	Oh7B
Zm00001d014459	0	0	0	LMAD	Oh7B
Zm00001d014460	9	2.33974438	1.0887596	LMAD	Oh7B
Zm00001d014461	0	0	0	LMAD	Oh7B
Zm00001d014462	23	5.979346748	7.372807335	LMAD	Oh7B
