10	107055001	107120000	.	-1	-1	.	.	0
10	108770001	109265000	10	108770001	109265000	0.140345	FST	494999
10	116630001	117080000	10	116630001	117035000	0.154436	FST	404999
10	117110001	117490000	10	117110001	117490000	0.0817862	FST	379999
10	118220001	118380000	10	118255001	118380000	0.106726	FST	124999
10	118570001	118730000	.	-1	-1	.	.	0
10	120290001	120345000	10	120290001	120345000	0.118164	FST	54999
10	122285001	122375000	10	122285001	122375000	0.096166	FST	89999
10	125425001	125810000	10	125425001	125785000	0.125605	FST	359999
10	136900001	137115000	10	136900001	137115000	0.100395	FST	214999
10	139590001	139830000	.	-1	-1	.	.	0
10	144995001	145045000	.	-1	-1	.	.	0
10	145170001	145325000	.	-1	-1	.	.	0
10	145605001	145850000	10	145605001	145740000	0.105367	FST	134999
