trait	pval	eff	std	Nhap1	hap1	Nhap2	hap2	Nhap3	hap3
ExG.HN.1.Sep	0.877881095282055	-0.00081203744939974	0.00527751419961652	109	0.248758037211009	66	0.249827762212121	17	0.234331989941176
ExG.HN.22.Aug	0.390092760931995	-0.00348795529284843	0.00404887820008027	109	0.301030023678899	66	0.300202225954545	17	0.281196709823529
ExG.HN.12.Aug	0.319568600227432	-0.00445546039460466	0.00446432139409326	109	0.355856567541284	66	0.355687560545455	17	0.334678552411765
ExG.HN.26.Aug	0.824505845732935	-0.00192407060114259	0.00866439395364669	109	0.391794398761468	66	0.393522941257576	17	0.385094965588235
ExG.HN.3.Sep	0.494305027852673	-0.00639105717588382	0.00933235531794591	109	0.370778405678899	66	0.368425698924242	17	0.377099228117647
ExG.HN.14.Aug	0.535532915758361	-0.00241970345507803	0.00389811718460009	109	0.269647289568807	66	0.270536666575758	17	0.254975316823529
ExG.HN.20.Aug	0.945580350496979	0.000360209884719731	0.00527006971686249	109	0.278075218889908	66	0.281138709136364	17	0.269070333411765
ExG.HN.30.Aug	0.201756503362422	-0.00561244576654763	0.00438098767446298	109	0.28883808259633	66	0.286108582090909	17	0.270126431176471
ExG.HN.5.Sep	0.210247934036128	-0.00582704975707435	0.00463484436113021	109	0.254275414036697	66	0.250084889621212	17	0.24783235
ExG.HN.16.Aug	0.623595916024016	0.0034832325146765	0.00708579040668934	109	0.510673228055046	66	0.520192461484848	17	0.519649272176471
ExG.LN.6.Jul	0.113402679945055	-0.010322429248151	0.00648835176654711	106	0.245547483962264	61	0.23831487704918	17	0.237597929411765
ExG.LN.23.Aug	0.723637957936063	-0.00127280331260645	0.00359404776893639	110	0.294886471818182	63	0.295814182539683	17	0.283883305882353
ExG.LN.1.Sep	0.161584139963201	-0.00592686479155037	0.00421716379732354	110	0.245416281363636	63	0.24370940952381	17	0.234318861764706
ExG.LN.22.Aug	0.298942074082392	-0.00367250970851505	0.00352567581501269	110	0.277316169545455	63	0.275968168253968	17	0.262971288235294
ExG.LN.12.Aug	0.219213819163395	-0.00413408292178806	0.00335334096602647	110	0.328960540909091	63	0.329176970634921	17	0.315153573529412
ExG.LN.26.Aug	0.90593869602022	-0.000708370157465005	0.00598661458997657	110	0.364478644545455	63	0.368969456349206	17	0.352856029411765
ExG.LN.3.Sep	0.856277000130784	0.00118057939051797	0.0065092410731211	110	0.337482234090909	63	0.341717526190476	17	0.335692702941176
ExG.LN.14.Aug	0.126426106563387	-0.00484930943368899	0.00315852708704348	110	0.245769084090909	63	0.243923073015873	17	0.236184147058824
ExG.LN.20.Aug	0.0885656294602821	-0.00654844408678824	0.00382483394812988	110	0.257064366818182	63	0.25311794047619	17	0.234365961764706
ExG.LN.30.Aug	0.783708558443814	-0.000972166347406812	0.0035365548151965	110	0.263151705	63	0.264829008730159	17	0.247261867647059
ExG.LN.5.Sep	0.764765553072907	0.00118005648837194	0.00393782603108499	110	0.232310675	63	0.234933876190476	17	0.229816638235294
ExG.LN.16.Aug	0.467195897908622	-0.00395128398866507	0.00542340149924118	110	0.502205669090909	63	0.504997983333333	17	0.488423829411765
RGB.HN.6.Jul	0.95314111094249	0.000452620368126418	0.00769184203477285	107	0.329695160551402	63	0.329161268730159	17	0.311071248470588
RGB.HN.23.Aug	0.490101647963047	-0.00437997004528797	0.00633383861803544	109	0.470252830853211	66	0.471095588954545	17	0.436068898176471
RGB.HN.1.Sep	0.956209234292333	-0.000408737613762868	0.00743358703927217	109	0.370511557990826	66	0.372648312833333	17	0.350079446058824
RGB.HN.22.Aug	0.451742871151604	-0.00422408574913959	0.00560149383259924	109	0.445721823788991	66	0.44505456119697	17	0.418036432
RGB.HN.12.Aug	0.36560815152335	-0.00549910349112601	0.00606331121183943	109	0.523442781807339	66	0.523680160742424	17	0.494186587941176
RGB.HN.26.Aug	0.896418023104086	-0.00154690092401044	0.0118658625376015	109	0.579195316944954	66	0.582466590469697	17	0.570779633470588
RGB.HN.3.Sep	0.507507839141553	-0.00871424715802501	0.0131237202184287	109	0.549399814091743	66	0.546299156287879	17	0.558353191705882
RGB.HN.14.Aug	0.61107660477619	-0.00267439546977363	0.00525010265760678	109	0.397594518146789	66	0.399267982287879	17	0.377544609176471
RGB.HN.20.Aug	0.874617897065358	0.00114766132349949	0.00726307739750069	109	0.410154477651376	66	0.414928855318182	17	0.397705285470588
RGB.HN.30.Aug	0.232877566733164	-0.00722624088142321	0.0060375775842231	109	0.429826719073394	66	0.426431300530303	17	0.403796003529412
RGB.HN.5.Sep	0.234883519471248	-0.00754487259815742	0.006330998413745	109	0.376565748477064	66	0.371131531409091	17	0.367915261470588
RGB.HN.16.Aug	0.631242108816204	0.00469790002895811	0.00977153376964718	109	0.750550679165138	66	0.763302107015152	17	0.764163706882353
RGB.LN.6.Jul	0.0684871656606828	-0.0127475401294826	0.00695482628959727	106	0.319046230188679	61	0.310208457377049	17	0.307563252941176
RGB.LN.23.Aug	0.866203507177966	-0.000803153727383504	0.00476032229763798	110	0.433327480454545	63	0.435082581746032	17	0.419396114705882
RGB.LN.1.Sep	0.172459014903608	-0.00809746304723745	0.00591197927373196	110	0.367074692272727	63	0.364876024603175	17	0.351483211764706
RGB.LN.22.Aug	0.355456611995445	-0.00449003869502679	0.00484681045706733	110	0.412695245	63	0.411226820634921	17	0.393037061764706
RGB.LN.12.Aug	0.255347972350097	-0.00516576778554945	0.00452735786792445	110	0.485293215	63	0.485817069047619	17	0.466663920588235
RGB.LN.26.Aug	0.943766514494489	0.000578150756599264	0.00818527225767932	110	0.541573655454545	63	0.54907810952381	17	0.526219138235294
RGB.LN.3.Sep	0.801859575444134	0.00228182212781476	0.00907993028796849	110	0.503703914090909	63	0.510162683333333	17	0.501427002941176
RGB.LN.14.Aug	0.157958780904429	-0.00597591548399855	0.00421510846599844	110	0.365405698636364	63	0.363301602380952	17	0.352292626470588
RGB.LN.20.Aug	0.105522582070004	-0.00848291865298465	0.00521495921582896	110	0.381322909090909	63	0.376160983333333	17	0.349852855882353
RGB.LN.30.Aug	0.835612549162395	-0.000999532805555743	0.00480999995049062	110	0.394566560454545	63	0.397119082539683	17	0.372484123529412
RGB.LN.5.Sep	0.709352877747831	0.00199157822800627	0.00533502203485505	110	0.347139642272727	63	0.350952915079365	17	0.344033008823529
RGB.LN.16.Aug	0.530946621919255	-0.00473248240251499	0.00753881210209062	110	0.735340316363636	63	0.739525485714286	17	0.717479026470588
NGR.HN.6.Jul	0.853737073222375	0.0011071464883759	0.00599702968820413	107	0.144136126504673	63	0.144177420571429	17	0.129375791117647
NGR.HN.23.Aug	0.0756221051434828	-0.00926593988991956	0.00518619687180549	109	0.150146317733945	66	0.144503330636364	17	0.121121721705882
NGR.HN.1.Sep	0.382395717309502	-0.00461156302708802	0.00526695550140736	109	0.0899084657706422	66	0.0867370809090909	17	0.0762514362941177
NGR.HN.22.Aug	0.0627984321036429	-0.00779617541286366	0.00416497749713203	109	0.125728327082569	66	0.120027060606061	17	0.104480196823529
NGR.HN.12.Aug	0.048133386359829	-0.00930843072237011	0.00467924224305166	109	0.163322085440367	66	0.157629436742424	17	0.139520549941176
NGR.HN.26.Aug	0.218089298050157	-0.00906060563537655	0.00733173997724874	109	0.146684371724771	66	0.140238756636364	17	0.134387943588235
NGR.HN.3.Sep	0.410020818461144	-0.00833824902478559	0.0100981563889831	109	0.169057794853211	66	0.163415618212121	17	0.175988951588235
NGR.HN.14.Aug	0.405929190859014	-0.00354757712031706	0.00425894252574238	109	0.112482212752294	66	0.112251764045455	17	0.0944667884117647
NGR.HN.20.Aug	0.595875938753607	-0.00301923928713163	0.00568322073937447	109	0.124003719559633	66	0.123018044515152	17	0.110151733235294
NGR.HN.30.Aug	0.0732639406704571	-0.00871304307270797	0.00483689311798342	109	0.103969462009174	66	0.0983135557121212	17	0.0842059441764706
NGR.HN.5.Sep	0.219902207316228	-0.00683612116348747	0.00555360969751758	109	0.102830195678899	66	0.0972109777272727	17	0.0942471635882353
NGR.HN.16.Aug	0.611533827872358	-0.00500341785466623	0.00983482261894592	109	0.369960851055046	66	0.367063767515152	17	0.374014500941176
NGR.LN.6.Jul	0.0437127586561827	-0.0119036049183075	0.0058601208096112	106	0.136572211603774	61	0.127356533606557	17	0.124316426470588
NGR.LN.23.Aug	0.316019669340278	-0.00409797184525955	0.00407591987714901	110	0.114277387318182	63	0.11203655468254	17	0.102135256764706
NGR.LN.1.Sep	0.184377333796964	-0.00574514928665984	0.0043118879838635	110	0.0755167309454546	63	0.0732154276031746	17	0.0647258758235294
NGR.LN.22.Aug	0.123491335492705	-0.00582307483376444	0.00376319831375368	110	0.0950085261818182	63	0.0910906495238095	17	0.0793859211764706
NGR.LN.12.Aug	0.163963595220929	-0.00542665481622827	0.00388327902637367	110	0.128467935181818	63	0.126700685714286	17	0.114521772647059
NGR.LN.26.Aug	0.435691621488599	-0.00379846197500539	0.00486237209844241	110	0.112316369272727	63	0.112165102777778	17	0.100930166470588
NGR.LN.3.Sep	0.995971572412085	-3.52364956885769e-05	0.00696955868775852	110	0.114566825409091	63	0.116787429809524	17	0.117338247352941
NGR.LN.14.Aug	0.127804617640801	-0.0053792788198744	0.00351652331712259	110	0.0791619464090909	63	0.0762902740476191	17	0.0700076994117647
NGR.LN.20.Aug	0.106691873126774	-0.0069549055583885	0.00429003236288288	110	0.0911088076363636	63	0.0865400544444444	17	0.0692131546470588
NGR.LN.30.Aug	0.569490680982101	-0.00224864615569641	0.00394619687747527	110	0.0728524620909091	63	0.0732058888888889	17	0.0565824177058824
NGR.LN.5.Sep	0.853136889592441	0.000856632854695666	0.00462101048053786	110	0.0709170384363636	63	0.0726764535238095	17	0.0664001891176471
NGR.LN.16.Aug	0.309782195869775	-0.00908950269690696	0.00892448417162146	110	0.306294880454545	63	0.302458041269841	17	0.299659226470588
GLI.HN.6.Jul	0.920034507007877	0.000466061455309509	0.0046360245179139	107	0.176114905364486	63	0.175907243555556	17	0.165704309
GLI.HN.23.Aug	0.398914869524517	-0.00283167483421964	0.00334908997614602	109	0.234106001431193	66	0.23406770819697	17	0.216094686823529
GLI.HN.1.Sep	0.887404234881044	-0.00054277091130744	0.00382815892687347	109	0.182848827678899	66	0.183601148136364	17	0.172272218058824
GLI.HN.22.Aug	0.377622719847062	-0.00256321649351253	0.00289825845715157	109	0.220924462412844	66	0.220183834833333	17	0.206564729588235
GLI.HN.12.Aug	0.304830382577873	-0.00324162992543882	0.00315036652695641	109	0.260359340587156	66	0.260087582969697	17	0.245181264470588
GLI.HN.26.Aug	0.807670470869774	-0.00150714679905618	0.0061824246721415	109	0.285270132440367	66	0.286200993212121	17	0.280669920176471
GLI.HN.3.Sep	0.491786923045309	-0.00465722863674212	0.00676104537769104	109	0.272118116733945	66	0.270311278227273	17	0.276801670058824
GLI.HN.14.Aug	0.534708645031983	-0.00171376729658136	0.00275528723799135	109	0.19696420287156	66	0.19754415469697	17	0.186394909176471
GLI.HN.20.Aug	0.953531050158927	0.000220326860627666	0.00377583666425034	109	0.203447406165138	66	0.205543017287879	17	0.196975552470588
GLI.HN.30.Aug	0.193618479324705	-0.00412214283722659	0.00315953841956458	109	0.212043898284404	66	0.209932399757576	17	0.198359862941176
GLI.HN.5.Sep	0.210493008995241	-0.0041819010139953	0.00332808588184153	109	0.185975574605505	66	0.182907758227273	17	0.181280081176471
GLI.HN.16.Aug	0.635101888014263	0.00238603453525712	0.0050196302419441	109	0.375042413944954	66	0.381561584575758	17	0.382151435705882
GLI.LN.6.Jul	0.0935159792566775	-0.00698472354573794	0.00414237217241555	106	0.168619755660377	61	0.163740072786885	17	0.162773294117647
GLI.LN.23.Aug	0.753005433990866	-0.000806633495469902	0.00255952828395656	110	0.214023079090909	63	0.214580832539683	17	0.206641735294118
GLI.LN.1.Sep	0.168786261845354	-0.00423748252774221	0.00306720246389936	110	0.180141727727273	63	0.178873913492063	17	0.172183120588235
GLI.LN.22.Aug	0.308907753578044	-0.00259797531810949	0.0025461903070737	110	0.202995453636364	63	0.20191334047619	17	0.192866373529412
GLI.LN.12.Aug	0.223489079667767	-0.00292295438391349	0.00239307569764293	110	0.239889541818182	63	0.239919924603175	17	0.230358502941176
GLI.LN.26.Aug	0.951299930858245	-0.00026025300917626	0.00425543577930152	110	0.264453419545455	63	0.267634848412698	17	0.256856705882353
GLI.LN.3.Sep	0.842721610866578	0.000941988402089079	0.00474090373708683	110	0.246988964545455	63	0.250008651587302	17	0.246130402941176
GLI.LN.14.Aug	0.145441734883973	-0.00329681340572341	0.00225497256249628	110	0.178991617727273	63	0.177697267460317	17	0.172403738235294
GLI.LN.20.Aug	0.0955156948501265	-0.00462151850363853	0.00275813293022548	110	0.187502422727273	63	0.184619207142857	17	0.171208167647059
GLI.LN.30.Aug	0.787913156398582	-0.000688245916788906	0.00255460535530927	110	0.192729695454545	63	0.193841654761905	17	0.181358217647059
GLI.LN.5.Sep	0.75291271188382	0.000899473666891929	0.00285301197202359	110	0.169651442727273	63	0.171466030952381	17	0.16804375
GLI.LN.16.Aug	0.46507931961604	-0.00284651580125022	0.00388850336142593	110	0.367509605454545	63	0.369247401587302	17	0.358217138235294
MGR.HN.6.Jul	0.857566373607793	0.00185889988835534	0.0103427931455108	107	0.265708849626168	63	0.265673843984127	17	0.238169160705882
MGR.HN.23.Aug	0.0769701785225735	-0.0182395497814121	0.010256102759241	109	0.298628939623853	66	0.287492983060606	17	0.241109436294118
MGR.HN.1.Sep	0.38397588644794	-0.00916190564708418	0.0104988772991891	109	0.179449239880734	66	0.173144918363636	17	0.152209898941176
MGR.HN.22.Aug	0.0631728755889026	-0.0154976887829931	0.00829127163954116	109	0.250870825651376	66	0.239520629575758	17	0.208530833235294
MGR.HN.12.Aug	0.0485263743544043	-0.0184550354390744	0.00929357589757688	109	0.325565079293578	66	0.314260709621212	17	0.278214502823529
MGR.HN.26.Aug	0.218479766474808	-0.0179533491757349	0.014540024837984	109	0.291922131807339	66	0.279126837575758	17	0.267485090823529
MGR.HN.3.Sep	0.410806410115012	-0.0165565865366708	0.0200848368518297	109	0.336911038678899	66	0.325725213772727	17	0.350676760470588
MGR.HN.14.Aug	0.409076248722354	-0.00699390240980983	0.00845296861052906	109	0.224059615733945	66	0.223625546272727	17	0.188220304294118
MGR.HN.20.Aug	0.597992927122203	-0.0059609972972036	0.0112855784713162	109	0.247026369366972	66	0.245091338484848	17	0.219474271117647
MGR.HN.30.Aug	0.0736132090123081	-0.0173456756492975	0.00964094490151733	109	0.207497390275229	66	0.196234204333333	17	0.168068690294118
MGR.HN.5.Sep	0.222459085264678	-0.0134894049279333	0.0110197673391496	109	0.204595853119266	66	0.193520758606061	17	0.187587130941176
MGR.HN.16.Aug	0.610121967256049	-0.00995134321228603	0.0194832490482305	109	0.736629768807339	66	0.730733949575758	17	0.745020406941176
MGR.LN.6.Jul	0.0392974061554701	-0.0213613326512226	0.0102878732201117	106	0.254106437735849	61	0.237535909836066	17	0.231102752941176
MGR.LN.23.Aug	0.32102910364911	-0.00804279556956554	0.00808297959648166	110	0.227412724090909	63	0.222984955555556	17	0.203447389411765
MGR.LN.1.Sep	0.185457622913847	-0.0114304936964483	0.00860011585337751	110	0.150760146672727	63	0.146184022857143	17	0.129253811117647
MGR.LN.22.Aug	0.125002762247197	-0.0115557505750898	0.00749822410768092	110	0.189575397181818	63	0.181783417460317	17	0.158472473235294
MGR.LN.12.Aug	0.166041040924473	-0.0107416239683593	0.00772472230476567	110	0.256065571818182	63	0.252554162698413	17	0.228389405882353
MGR.LN.26.Aug	0.443928795982317	-0.00741075038830263	0.00965911287422636	110	0.223611909545455	63	0.223403621904762	17	0.201102135588235
MGR.LN.3.Sep	0.999241849791788	1.32073340951341e-05	0.0138806508383408	110	0.228421932772727	63	0.232930866031746	17	0.234045301176471
MGR.LN.14.Aug	0.129127676012414	-0.0106569200229226	0.00699093039379319	110	0.157769513181818	63	0.152068373015873	17	0.139594603235294
MGR.LN.20.Aug	0.108617941564241	-0.0137504450764765	0.00852864510915516	110	0.181552558409091	63	0.172509002380952	17	0.137978483235294
MGR.LN.30.Aug	0.572960639508101	-0.00444301578782903	0.00786782023773438	110	0.145401222590909	63	0.146125856111111	17	0.112963657235294
MGR.LN.5.Sep	0.848563483085855	0.00175574294666791	0.00918175939955072	110	0.141260157272727	63	0.144795603031746	17	0.132364529117647
MGR.LN.16.Aug	0.314125065641281	-0.0179122642361738	0.0177460703870771	110	0.609993551818182	63	0.60236475	17	0.59724295
VARI.HN.6.Jul	0.8510780177823	0.00181288345803846	0.00964239206877552	107	0.225567633551402	63	0.225817551492064	17	0.200295462764706
VARI.HN.23.Aug	0.0621749086918881	-0.0173456487734924	0.00924440637713364	109	0.260254871752294	66	0.248526799651515	17	0.207962944529412
VARI.HN.1.Sep	0.393787148240861	-0.00820006995777007	0.00959348921677984	109	0.159531649587156	66	0.1534559395	17	0.134590665647059
VARI.HN.22.Aug	0.0533044661788188	-0.0145622186695358	0.00748769313441051	109	0.222883683220183	66	0.211455533772727	17	0.184515412058824
VARI.HN.12.Aug	0.036789341185595	-0.0174908575556158	0.00831613379173839	109	0.287588339788991	66	0.275856274909091	17	0.244850345764706
VARI.HN.26.Aug	0.172187739014308	-0.0173199742216413	0.0126378572677718	109	0.25055701546789	66	0.236856772833333	17	0.228943427294118
VARI.HN.3.Sep	0.411772363740766	-0.0155592727514053	0.0189140822259082	109	0.307132468284404	66	0.295639386272727	17	0.320440191235294
VARI.HN.14.Aug	0.443784670790831	-0.0058367038014001	0.0076052802500956	109	0.195906753247706	66	0.195541628227273	17	0.163381161647059
VARI.HN.20.Aug	0.587271565766216	-0.005678728668455	0.0104438318827099	109	0.219771175155963	66	0.217192831848485	17	0.193802792529412
VARI.HN.30.Aug	0.06893176662811	-0.0158704396395297	0.00867493081177186	109	0.182776487119266	66	0.171902167424242	17	0.147160102647059
VARI.HN.5.Sep	0.245562533778757	-0.0120254936400915	0.0103234446903297	109	0.182311961972477	66	0.171884126545455	17	0.166343713411765
VARI.HN.16.Aug	0.537766779852961	-0.0124638384776547	0.0201896485540073	109	0.704893312284404	66	0.694113075954545	17	0.712596829823529
VARI.LN.6.Jul	0.0288903908898713	-0.0219870284968681	0.0099812268474607	106	0.216717812735849	61	0.199551073770492	17	0.192054758235294
VARI.LN.23.Aug	0.351243697106127	-0.00692082545560683	0.00740549510685835	110	0.191338607681818	63	0.186712513095238	17	0.171931614411765
VARI.LN.1.Sep	0.205379776707927	-0.00996660010284054	0.00784235288641829	110	0.131497802009091	63	0.12722163031746	17	0.112500633235294
VARI.LN.22.Aug	0.138040050582729	-0.0101839056644216	0.00683664554059039	110	0.1638147725	63	0.156224760873016	17	0.136905890588235
VARI.LN.12.Aug	0.197719924247156	-0.00928078897400346	0.00717912923746198	110	0.219284780454545	63	0.215541406349206	17	0.196242532352941
VARI.LN.26.Aug	0.503352708059889	-0.00563471478259165	0.00840321638944709	110	0.184565020636364	63	0.184049670793651	17	0.167025490588235
VARI.LN.3.Sep	0.976244896709881	0.000385392495041877	0.0129250318057072	110	0.200170295772727	63	0.203783223095238	17	0.207987915588235
VARI.LN.14.Aug	0.175191762692389	-0.00850511479923035	0.00624936269140519	110	0.132650515	63	0.127776129126984	17	0.117695217941176
VARI.LN.20.Aug	0.139102884991278	-0.0117229950043579	0.00789121733532616	110	0.155536846090909	63	0.147386095079365	17	0.117165141176471
VARI.LN.30.Aug	0.570855818503921	-0.00397881087666547	0.00700728603285943	110	0.124265737090909	63	0.124374069444444	17	0.0960185306470588
VARI.LN.5.Sep	0.826314958796126	0.0018716024097951	0.00851723595415732	110	0.121510249790909	63	0.124223709142857	17	0.113776641470588
VARI.LN.16.Aug	0.355858353847466	-0.0172769549585673	0.0186653736495693	110	0.562026454545455	63	0.552819504761905	17	0.554679491176471
VEG.HN.6.Jul	0.61746996087099	0.0116266112605829	0.0232391706699627	107	1.69827609363551	63	1.71044731655556	17	1.61961262176471
VEG.HN.23.Aug	0.397552479959568	-0.0631473727404594	0.0744701276518586	109	3.66870875726606	66	3.5745401675303	17	3.58204927235294
VEG.HN.1.Sep	0.859360274097478	0.017028220986415	0.0959691133160869	109	3.92273538611009	66	3.88285349284849	17	3.75267060858824
VEG.HN.22.Aug	0.374453638920707	-0.0727635237545956	0.0817289971361474	109	4.37124955624771	66	4.23792905421212	17	4.30057895964706
VEG.HN.12.Aug	0.42994303092268	-0.0731332764640995	0.0924550438326486	109	4.68355728183486	66	4.56217368198485	17	4.71665987223529
VEG.HN.26.Aug	0.423522787664453	-0.0896845127617237	0.111813117602481	109	4.54111026252294	66	4.39524484939394	17	4.70338225611765
VEG.HN.3.Sep	0.440395667522818	-0.100309926888541	0.129736360903824	109	5.58847552616514	66	5.44620175263636	17	5.741484493
VEG.HN.14.Aug	0.822461412816876	-0.018876111361427	0.0840068424318717	109	3.52612065166972	66	3.48292211075758	17	3.52949271335294
VEG.HN.20.Aug	0.71300150826971	-0.0322395155760479	0.0875146713846551	109	3.78405316719266	66	3.72944465956061	17	3.82393557176471
VEG.HN.30.Aug	0.263771990177141	-0.10127154870071	0.0903477475902506	109	4.22257449904587	66	4.08069553615151	17	4.03092929176471
VEG.HN.5.Sep	0.513085539295306	-0.0514667398623607	0.0785394403473348	109	3.54471743015596	66	3.4536756600303	17	3.44414235276471
VEG.HN.16.Aug	0.33869340680328	-0.176889489546023	0.184409819423611	109	7.99264202573394	66	7.64500428989394	17	8.651703895
VEG.LN.6.Jul	0.280497675857357	-0.0283135839147236	0.0261559000010676	106	1.66780317924528	61	1.65656754098361	17	1.60393394117647
VEG.LN.23.Aug	0.60493457420673	0.0429682324852883	0.0829166979055951	110	3.12153411818182	63	3.09670469047619	17	3.33930044117647
VEG.LN.1.Sep	0.978554925134617	-0.00268771863068012	0.0998512484505882	110	3.65486600909091	63	3.5996628968254	17	3.74599326470588
VEG.LN.22.Aug	0.958929183831737	0.00467578819760389	0.0906730023327537	110	3.66700936363636	63	3.58568206349206	17	3.83466526470588
VEG.LN.12.Aug	0.826501726185815	0.0222868099094366	0.101533153643151	110	3.91038569545455	63	3.86893581746032	17	4.18693461764706
VEG.LN.26.Aug	0.329767944080078	0.0977485244228637	0.100032253309622	110	3.90049074090909	63	3.92899182539683	17	4.21640638235294
VEG.LN.3.Sep	0.632386298213214	0.0610127955656895	0.127330023977746	110	4.56677828636364	63	4.5520156984127	17	4.933276
VEG.LN.14.Aug	0.668628897434145	0.0337382052426764	0.0786953012830719	110	2.90835978181818	63	2.88454850793651	17	3.11908605882353
VEG.LN.20.Aug	0.829504505718443	0.0177307101179917	0.082222328616812	110	3.15142882272727	63	3.12046353174603	17	3.09314694117647
VEG.LN.30.Aug	0.786225639998398	0.0224381140016785	0.0826112118218385	110	3.50363943181818	63	3.46274955555556	17	3.5519185
VEG.LN.5.Sep	0.818257959441311	0.021072717855282	0.0915746849915314	110	3.03458035454545	63	2.99013798412698	17	3.21603888235294
VEG.LN.16.Aug	0.897100205782595	-0.0247439201123723	0.191066631567838	110	6.78833743181818	63	6.60907746031746	17	7.39790147058824
Woebbecke.HN.6.Jul	0.757089509537941	0.0471312427178431	0.152147402677806	107	3.83688822234579	63	3.93374987338095	17	4.14583344517647
Woebbecke.HN.23.Aug	0.31556207718149	0.58731724552674	0.583620331094342	109	10.645733683789	66	10.8404876648939	17	14.0045640231176
Woebbecke.HN.1.Sep	0.359379900519129	0.876131140525746	0.953539850411957	109	17.9880364722936	66	18.3151433886364	17	20.3319716929412
Woebbecke.HN.22.Aug	0.233575404392897	0.842165935828586	0.704691270360538	109	15.2021669315596	66	15.5632576590909	17	19.0358965047059
Woebbecke.HN.12.Aug	0.247255406015911	0.814788641164667	0.701986269892885	109	13.3103031220642	66	13.6590501265909	17	17.0653631205882
Woebbecke.HN.26.Aug	0.341130408464163	0.766350929569229	0.802983678598625	109	19.6569571143119	66	19.8153810609091	17	23.2893327164706
Woebbecke.HN.3.Sep	0.802831715885048	0.219017068577566	0.875925180638228	109	20.2618661027523	66	19.8181481210606	17	20.5107554823529
Woebbecke.HN.14.Aug	0.62192438612071	0.374052073313344	0.757267271295423	109	12.2693507426972	66	12.0954682334394	17	16.0795207284118
Woebbecke.HN.20.Aug	0.712814596572198	0.256374763591278	0.695459210030881	109	12.6189925907706	66	12.4582814428636	17	15.6223749175294
Woebbecke.HN.30.Aug	0.513508851118263	0.622345382295109	0.950669468862232	109	18.9626029263303	66	18.8049994151515	17	22.0060489964706
Woebbecke.HN.5.Sep	0.872003243326768	0.126048401576936	0.781274917282186	109	15.4581569451927	66	15.0386455002727	17	16.0482522334706
Woebbecke.HN.16.Aug	0.653066810870294	-0.246506946717861	0.547509799343565	109	10.5010782250275	66	9.85049670310606	17	11.0581477613529
Woebbecke.LN.6.Jul	0.0149535832310714	0.364681699039888	0.148402687497697	106	3.87357969811321	61	4.22925001639344	17	4.20723470588235
Woebbecke.LN.23.Aug	0.231081911810595	0.601044884191359	0.500224323676371	110	11.7249027727273	63	11.8807201825397	17	14.3510288529412
Woebbecke.LN.1.Sep	0.463143730683735	0.690938695832874	0.939775848826423	110	19.4990766727273	63	19.2371623968254	17	22.1361293235294
Woebbecke.LN.22.Aug	0.207738161333329	0.83566162316885	0.660992085653351	110	16.3710714454545	63	16.5327894365079	17	20.9384585882353
Woebbecke.LN.12.Aug	0.17460525838581	0.809979782092852	0.594341631284141	110	14.4067124136364	63	14.564085547619	17	17.7763465882353
Woebbecke.LN.26.Aug	0.146800514018715	0.990409994662103	0.679725421915481	110	19.7505175909091	63	19.9056751587302	17	23.9470173529412
Woebbecke.LN.3.Sep	0.958070388472788	-0.0410747861245865	0.780194327932758	110	22.3866118136364	63	21.5785295238095	17	23.9954552941176
Woebbecke.LN.14.Aug	0.074533715986785	1.24240535764669	0.692723081560552	110	13.7367664045455	63	14.3038087460317	17	17.1507634705882
Woebbecke.LN.20.Aug	0.14505259172411	0.85461722036394	0.583977408986209	110	13.6518651727273	63	13.9119068968254	17	17.4209963823529
Woebbecke.LN.30.Aug	0.806846674997887	0.208531419770583	0.851675707244163	110	20.0099690045455	63	19.2770778571429	17	23.9382047058824
Woebbecke.LN.5.Sep	0.791389317092819	-0.189740959585591	0.71629607241184	110	16.5336178636364	63	15.6385151507937	17	18.5029834705882
Woebbecke.LN.16.Aug	0.491821926793247	0.301749018427509	0.438084560272693	110	10.8189414136364	63	10.4945709920635	17	11.6154070882353
