id	chrom	pos	XPCLR
2_38280001_38330000	2	38305000.5	14.5823952778757
2_39125001_39175000	2	39150000.5	11.1848866740797
2_39230001_39280000	2	39255000.5	5.88278379294337
2_39270001_39320000	2	39295000.5	5.99076674871515
2_223720001_223770000	2	223745000.5	7.03046781115972
2_224530001_224580000	2	224555000.5	10.4012973359212
2_224550001_224600000	2	224575000.5	6.61703216746668
2_225260001_225310000	2	225285000.5	5.72213243248467
2_225595001_225645000	2	225620000.5	6.94657091475744
2_230100001_230150000	2	230125000.5	5.99283641369567
2_230975001_231025000	2	231000000.5	6.47805508830379
2_231915001_231965000	2	231940000.5	19.8292729840686
2_231920001_231970000	2	231945000.5	6.77728085030094
2_233700001_233750000	2	233725000.5	5.78809481129696
2_233965001_234015000	2	233990000.5	7.27588272687618
2_235255001_235305000	2	235280000.5	6.11227232558014
2_238070001_238120000	2	238095000.5	6.85749385470217
2_239585001_239635000	2	239610000.5	7.92646156037193
2_241055001_241105000	2	241080000.5	5.6296986256782
2_243960001_244010000	2	243985000.5	6.27022573227021
2_43695001_43745000	2	43720000.5	6.25225020624805
2_44370001_44420000	2	44395000.5	6.49611674621019
2_46695001_46745000	2	46720000.5	9.31120620935138
2_46700001_46750000	2	46725000.5	12.0727356177956
2_46705001_46755000	2	46730000.5	11.5638324831017
2_50950001_51000000	2	50975000.5	7.62959644943697
2_50985001_51035000	2	51010000.5	5.72521624136294
2_51185001_51235000	2	51210000.5	5.76930586231174
2_51275001_51325000	2	51300000.5	10.345358968251
2_51290001_51340000	2	51315000.5	5.49939470581961
2_51310001_51360000	2	51335000.5	14.1394219235248
2_51490001_51540000	2	51515000.5	6.73406657410231
2_51725001_51775000	2	51750000.5	6.66480617723664
2_52840001_52890000	2	52865000.5	11.4812599996562
2_52990001_53040000	2	53015000.5	12.1532946660267
2_52995001_53045000	2	53020000.5	10.8261942658321
2_53850001_53900000	2	53875000.5	5.85136043505639
2_58065001_58115000	2	58090000.5	5.52567257496946
2_61275001_61325000	2	61300000.5	5.64565151156933
2_63125001_63175000	2	63150000.5	6.45641242438489
2_63550001_63600000	2	63575000.5	10.8543914610543
2_65375001_65425000	2	65400000.5	5.6713603103326
2_66735001_66785000	2	66760000.5	9.0699383464503
2_66745001_66795000	2	66770000.5	7.25075990629932
2_66765001_66815000	2	66790000.5	6.32340015882315
2_74070001_74120000	2	74095000.5	8.89872186061393
2_75430001_75480000	2	75455000.5	11.8387972113387
2_76795001_76845000	2	76820000.5	5.74129792261539
2_79240001_79290000	2	79265000.5	6.66569764225252
2_79435001_79485000	2	79460000.5	6.17537505487363
2_80655001_80705000	2	80680000.5	6.02899039961096
2_92015001_92065000	2	92040000.5	9.54384522801982
3_108420001_108470000	3	108445000.5	6.00482453038956
3_108870001_108920000	3	108895000.5	5.58227473044798
3_109020001_109070000	3	109045000.5	6.22337096660391
3_109465001_109515000	3	109490000.5	8.10996909437478
3_112370001_112420000	3	112395000.5	7.8658120621136
3_115140001_115190000	3	115165000.5	12.2642826950164
3_124145001_124195000	3	124170000.5	8.93878063129711
3_124165001_124215000	3	124190000.5	8.33898208647901
3_124170001_124220000	3	124195000.5	6.2941244530104
3_124175001_124225000	3	124200000.5	8.69590485972202
3_124265001_124315000	3	124290000.5	5.97278972011253
3_124285001_124335000	3	124310000.5	6.39438415391646
3_124290001_124340000	3	124315000.5	23.7206946964218
3_124315001_124365000	3	124340000.5	15.250385497957
3_124355001_124405000	3	124380000.5	7.05213480072445
3_124365001_124415000	3	124390000.5	7.53176906340005
3_124490001_124540000	3	124515000.5	22.1381714706758
3_124615001_124665000	3	124640000.5	6.26379824643084
3_125335001_125385000	3	125360000.5	5.59380162438197
3_125980001_126030000	3	126005000.5	20.3550849575388
3_140025001_140075000	3	140050000.5	6.31435424231307
3_147505001_147555000	3	147530000.5	9.66570897680296
3_147520001_147570000	3	147545000.5	5.48025939691388
3_147765001_147815000	3	147790000.5	6.03616405190951
3_147770001_147820000	3	147795000.5	22.6378559958584
3_147790001_147840000	3	147815000.5	11.4232200246209
3_148030001_148080000	3	148055000.5	5.89813775377752
3_153445001_153495000	3	153470000.5	6.40661712801489
3_153500001_153550000	3	153525000.5	8.38178748119481
3_153505001_153555000	3	153530000.5	5.56834571319519
3_155280001_155330000	3	155305000.5	6.52635511706674
3_155505001_155555000	3	155530000.5	6.0737496753157
3_157275001_157325000	3	157300000.5	8.64194996160586
3_158645001_158695000	3	158670000.5	6.22610316149763
3_160120001_160170000	3	160145000.5	8.41394111988649
3_161355001_161405000	3	161380000.5	6.2498456753741
3_163790001_163840000	3	163815000.5	10.7844981111448
3_167815001_167865000	3	167840000.5	5.72231473925882
3_167920001_167970000	3	167945000.5	8.02102223265331
3_169055001_169105000	3	169080000.5	9.12826699120706
3_169095001_169145000	3	169120000.5	7.97419968058796
3_169130001_169180000	3	169155000.5	14.8636091538225
3_169655001_169705000	3	169680000.5	7.38536891118065
3_170405001_170455000	3	170430000.5	6.20113171077736
3_171435001_171485000	3	171460000.5	7.02228335111181
3_171490001_171540000	3	171515000.5	7.90096599802177
3_173020001_173070000	3	173045000.5	5.86164317740838
3_174695001_174745000	3	174720000.5	12.6462591929316
3_176950001_177000000	3	176975000.5	10.7102420968846
3_177020001_177070000	3	177045000.5	5.65117509856481
3_177365001_177415000	3	177390000.5	9.45191233023371
3_177460001_177510000	3	177485000.5	10.1189415928197
3_180890001_180940000	3	180915000.5	9.99950010941654
3_181195001_181245000	3	181220000.5	6.68690884429753
3_181405001_181455000	3	181430000.5	6.00898369144966
3_181440001_181490000	3	181465000.5	10.7961728676199
3_181560001_181610000	3	181585000.5	6.87575378989573
3_183950001_184000000	3	183975000.5	8.19405157032992
3_187000001_187050000	3	187025000.5	7.77115006417139
3_187270001_187320000	3	187295000.5	8.90812711442874
3_191955001_192005000	3	191980000.5	7.4455924712463
3_192255001_192305000	3	192280000.5	8.88199843547966
3_192285001_192335000	3	192310000.5	9.78020572243031
3_192290001_192340000	3	192315000.5	7.24089528723738
3_192310001_192360000	3	192335000.5	6.77494127946079
3_193955001_194005000	3	193980000.5	12.2506902449949
3_195645001_195695000	3	195670000.5	6.02587112127171
3_196475001_196525000	3	196500000.5	5.60402479854741
3_197015001_197065000	3	197040000.5	9.5442294100929
3_197405001_197455000	3	197430000.5	11.6568769835876
3_197415001_197465000	3	197440000.5	12.2019741768998
3_197700001_197750000	3	197725000.5	9.00520676691792
3_198535001_198585000	3	198560000.5	9.16010139952846
3_198630001_198680000	3	198655000.5	51.6085284423694
3_199055001_199105000	3	199080000.5	6.07319860155468
3_199215001_199265000	3	199240000.5	9.89766682692039
3_00830001_00880000	3	855000.5	9.84765125955926
3_00865001_00915000	3	890000.5	6.87574428046548
3_01285001_01335000	3	1310000.5	9.75793980124422
3_02200001_02250000	3	2225000.5	34.7155724378232
3_03270001_03320000	3	3295000.5	14.8950580377959
3_05060001_05110000	3	5085000.5	17.4357039788281
3_05860001_05910000	3	5885000.5	5.7399977032328
3_08445001_08495000	3	8470000.5	5.49085326803845
3_08505001_08555000	3	8530000.5	11.9566826140662
3_11005001_11055000	3	11030000.5	11.716073971598
3_11010001_11060000	3	11035000.5	7.75545771609939
3_12790001_12840000	3	12815000.5	6.46554195661219
3_12960001_13010000	3	12985000.5	8.1605388262829
3_12985001_13035000	3	13010000.5	6.24081728024396
3_13960001_14010000	3	13985000.5	6.7754997607187
3_15570001_15620000	3	15595000.5	10.0444495373574
3_15915001_15965000	3	15940000.5	12.2774460384493
3_17225001_17275000	3	17250000.5	5.55269835061029
3_19325001_19375000	3	19350000.5	7.06872293780987
3_19945001_19995000	3	19970000.5	5.93647546226782
3_200250001_200300000	3	200275000.5	6.33912682951257
3_200935001_200985000	3	200960000.5	6.01200288163918
3_200965001_201015000	3	200990000.5	13.4470636029475
3_200970001_201020000	3	200995000.5	5.54453640049485
3_201005001_201055000	3	201030000.5	12.6453233749226
3_201010001_201060000	3	201035000.5	5.53912677681413
3_201460001_201510000	3	201485000.5	14.0144417743936
3_202360001_202410000	3	202385000.5	6.66669182943792
3_203265001_203315000	3	203290000.5	22.5620673291103
3_203285001_203335000	3	203310000.5	28.1613366369527
3_212600001_212650000	3	212625000.5	8.04506844719964
3_213115001_213165000	3	213140000.5	8.82285345927141
3_217005001_217055000	3	217030000.5	6.05299049021721
3_218215001_218265000	3	218240000.5	5.98915002546892
3_25120001_25170000	3	25145000.5	6.2539522913188
3_25460001_25510000	3	25485000.5	11.8513035869179
3_223225001_223275000	3	223250000.5	6.11860237537354
3_224735001_224785000	3	224760000.5	5.54819686513582
3_224925001_224975000	3	224950000.5	5.56247594527014
3_224960001_225010000	3	224985000.5	5.71737581237142
3_225035001_225085000	3	225060000.5	11.819012478855
3_225070001_225120000	3	225095000.5	10.1559622412078
3_225260001_225310000	3	225285000.5	6.66910264041951
3_225395001_225445000	3	225420000.5	5.51845308048672
3_225495001_225545000	3	225520000.5	10.2442869412878
3_225500001_225550000	3	225525000.5	6.98262642387829
3_225505001_225555000	3	225530000.5	8.25278888804212
3_226425001_226475000	3	226450000.5	7.17895620585006
3_226635001_226685000	3	226660000.5	6.98455081616817
3_226850001_226900000	3	226875000.5	15.0233166359783
3_227975001_228025000	3	228000000.5	6.50664959405049
3_228360001_228410000	3	228385000.5	5.5677231049205
3_229200001_229250000	3	229225000.5	12.245131160686
3_229430001_229480000	3	229455000.5	5.86694380551893
3_230125001_230175000	3	230150000.5	7.35803078647899
3_230510001_230560000	3	230535000.5	5.80069156235288
3_230650001_230700000	3	230675000.5	7.49293952211826
3_230885001_230935000	3	230910000.5	11.7250903997935
3_230895001_230945000	3	230920000.5	5.94845643059273
3_231365001_231415000	3	231390000.5	7.72459153720865
3_231440001_231490000	3	231465000.5	9.45781236890082
3_232480001_232530000	3	232505000.5	9.98347252370212
3_232765001_232815000	3	232790000.5	8.23489703305523
3_233410001_233460000	3	233435000.5	7.4258797194085
3_56295001_56345000	3	56320000.5	5.49721400580444
3_59395001_59445000	3	59420000.5	9.74248204342493
3_59400001_59450000	3	59425000.5	8.70529930170679
3_59475001_59525000	3	59500000.5	5.54108438955581
3_59520001_59570000	3	59545000.5	7.40462824646578
3_60390001_60440000	3	60415000.5	6.23642095314
3_60470001_60520000	3	60495000.5	19.7430194255779
3_60475001_60525000	3	60500000.5	11.1409451771586
3_68740001_68790000	3	68765000.5	14.5048939400826
3_85450001_85500000	3	85475000.5	8.63878978401124
3_85965001_86015000	3	85990000.5	5.73569782989756
3_87085001_87135000	3	87110000.5	6.05409505955049
3_87570001_87620000	3	87595000.5	5.71157755397942
3_87795001_87845000	3	87820000.5	6.34714366855474
3_87855001_87905000	3	87880000.5	6.31462634835469
3_90630001_90680000	3	90655000.5	7.31207075403523
3_92885001_92935000	3	92910000.5	5.84171622625271
3_97765001_97815000	3	97790000.5	5.6883236418694
4_101370001_101420000	4	101395000.5	9.92752530457673
4_118295001_118345000	4	118320000.5	6.37475492863243
4_119815001_119865000	4	119840000.5	5.83626798363758
4_124230001_124280000	4	124255000.5	6.12536772165708
4_129750001_129800000	4	129775000.5	6.43308465979192
4_129770001_129820000	4	129795000.5	6.63631786304654
4_133830001_133880000	4	133855000.5	10.2255441248352
4_134145001_134195000	4	134170000.5	14.0131319126986
4_134155001_134205000	4	134180000.5	6.71696324566972
4_134565001_134615000	4	134590000.5	6.8690648274158
4_134915001_134965000	4	134940000.5	6.53757204156352
4_134950001_135000000	4	134975000.5	15.186274969477
4_135145001_135195000	4	135170000.5	12.1959106607965
4_141255001_141305000	4	141280000.5	7.92421910195242
4_141405001_141455000	4	141430000.5	7.59895472342851
4_141540001_141590000	4	141565000.5	8.5900778669685
4_141745001_141795000	4	141770000.5	6.21622935578205
4_142425001_142475000	4	142450000.5	5.99154691674323
4_142510001_142560000	4	142535000.5	8.68000506988926
4_142630001_142680000	4	142655000.5	8.56299171243609
4_142755001_142805000	4	142780000.5	7.1619663524632
4_142805001_142855000	4	142830000.5	7.79577449398283
4_143300001_143350000	4	143325000.5	7.00319952612739
4_143425001_143475000	4	143450000.5	6.88981473395381
4_144760001_144810000	4	144785000.5	26.3434177107778
4_144795001_144845000	4	144820000.5	13.0578185401685
4_145130001_145180000	4	145155000.5	6.39521747947694
4_145140001_145190000	4	145165000.5	9.63950515002597
4_145145001_145195000	4	145170000.5	10.6545622651382
4_145165001_145215000	4	145190000.5	6.91563016807152
4_145185001_145235000	4	145210000.5	12.2249347620117
4_145215001_145265000	4	145240000.5	8.37469690404345
4_145315001_145365000	4	145340000.5	23.0806155816302
4_145320001_145370000	4	145345000.5	7.98981970873064
4_145355001_145405000	4	145380000.5	16.2196408278597
4_145435001_145485000	4	145460000.5	8.85308796933734
4_145450001_145500000	4	145475000.5	5.56223888650209
4_145475001_145525000	4	145500000.5	12.0396536165026
4_145685001_145735000	4	145710000.5	6.50787745515282
4_146135001_146185000	4	146160000.5	7.35241828742272
4_147185001_147235000	4	147210000.5	11.1947725526994
4_153425001_153475000	4	153450000.5	20.2063359099842
4_153545001_153595000	4	153570000.5	10.8281889690837
4_153555001_153605000	4	153580000.5	7.98535598970619
4_153625001_153675000	4	153650000.5	7.69331405445075
4_153645001_153695000	4	153670000.5	6.46622921691528
4_153675001_153725000	4	153700000.5	10.5203953904719
4_153765001_153815000	4	153790000.5	9.49582768409766
4_153840001_153890000	4	153865000.5	11.9540460315087
4_153845001_153895000	4	153870000.5	6.4113059373027
4_153875001_153925000	4	153900000.5	6.17174539860713
4_153895001_153945000	4	153920000.5	8.54057272359239
4_154290001_154340000	4	154315000.5	5.75587327371909
4_155115001_155165000	4	155140000.5	7.98381352742729
4_155120001_155170000	4	155145000.5	6.49811400822188
4_157645001_157695000	4	157670000.5	25.0015480729021
4_158405001_158455000	4	158430000.5	21.1869519719467
4_158450001_158500000	4	158475000.5	11.7787460428158
4_158455001_158505000	4	158480000.5	7.37634517963477
4_159450001_159500000	4	159475000.5	5.70184650818828
4_159530001_159580000	4	159555000.5	9.66743981773732
4_160880001_160930000	4	160905000.5	11.3608122251802
4_163490001_163540000	4	163515000.5	7.42008481615881
4_163500001_163550000	4	163525000.5	20.796088605785
4_163505001_163555000	4	163530000.5	16.3710880002975
4_163515001_163565000	4	163540000.5	7.25522147487141
4_165370001_165420000	4	165395000.5	5.62503024482618
4_165505001_165555000	4	165530000.5	5.62506948058245
4_165660001_165710000	4	165685000.5	8.90425343386005
4_170115001_170165000	4	170140000.5	8.71701239055079
4_172585001_172635000	4	172610000.5	6.43142459392703
4_172880001_172930000	4	172905000.5	7.11105744177343
4_172895001_172945000	4	172920000.5	6.74784200725855
4_172915001_172965000	4	172940000.5	8.33591096072956
4_173465001_173515000	4	173490000.5	18.8284442905189
4_173855001_173905000	4	173880000.5	7.85041516895694
4_176965001_177015000	4	176990000.5	7.53528495618355
4_177900001_177950000	4	177925000.5	7.19461436995869
4_181545001_181595000	4	181570000.5	9.96154820642028
4_181685001_181735000	4	181710000.5	14.8750585151672
4_182945001_182995000	4	182970000.5	7.44408645291088
4_183910001_183960000	4	183935000.5	7.10737891707424
4_183950001_184000000	4	183975000.5	6.13645528079803
4_183965001_184015000	4	183990000.5	9.92913774116079
4_195525001_195575000	4	195550000.5	6.04092350421342
4_195940001_195990000	4	195965000.5	9.81304951932793
4_196030001_196080000	4	196055000.5	5.73708557734727
4_196095001_196145000	4	196120000.5	9.93329057446294
4_198315001_198365000	4	198340000.5	5.92782076229341
4_199125001_199175000	4	199150000.5	8.91863196540231
4_199200001_199250000	4	199225000.5	5.53569026209362
4_199245001_199295000	4	199270000.5	31.6282235870901
4_199590001_199640000	4	199615000.5	16.5207752230529
4_199595001_199645000	4	199620000.5	13.7338354363345
4_199850001_199900000	4	199875000.5	5.97337512229007
4_05255001_05305000	4	5280000.5	15.5286078854114
4_05470001_05520000	4	5495000.5	6.29991819882889
4_06025001_06075000	4	6050000.5	5.53232035556277
4_08965001_09015000	4	8990000.5	12.8214670684943
4_09010001_09060000	4	9035000.5	5.61476678175143
4_09485001_09535000	4	9510000.5	6.30787845271902
4_09665001_09715000	4	9690000.5	7.17874958963603
4_09800001_09850000	4	9825000.5	6.2688033752172
4_10645001_10695000	4	10670000.5	9.08953415944984
4_10835001_10885000	4	10860000.5	6.78150834003202
4_10840001_10890000	4	10865000.5	12.2882415284431
4_12565001_12615000	4	12590000.5	8.0023771200099
4_13340001_13390000	4	13365000.5	6.10287663654174
4_13450001_13500000	4	13475000.5	5.89547286609195
4_14820001_14870000	4	14845000.5	10.6971410635812
4_19410001_19460000	4	19435000.5	6.09669886403555
4_19670001_19720000	4	19695000.5	6.40305454710892
4_200010001_200060000	4	200035000.5	12.3635230450963
4_200605001_200655000	4	200630000.5	5.66569864265881
4_204195001_204245000	4	204220000.5	9.78969677729032
4_207300001_207350000	4	207325000.5	12.4080021738337
4_207310001_207360000	4	207335000.5	8.72261626350996
4_208135001_208185000	4	208160000.5	6.06470723750749
4_209540001_209590000	4	209565000.5	8.44397349213385
4_210165001_210215000	4	210190000.5	7.98463306043959
4_212295001_212345000	4	212320000.5	8.51197056745718
4_212365001_212415000	4	212390000.5	7.54179741456207
4_212395001_212445000	4	212420000.5	10.1423116816427
4_212490001_212540000	4	212515000.5	10.0417768810494
4_212495001_212545000	4	212520000.5	6.68927416582122
4_217705001_217755000	4	217730000.5	5.50560889226819
4_219985001_220035000	4	220010000.5	10.5599858675716
4_219995001_220045000	4	220020000.5	9.26734297520375
4_22020001_22070000	4	22045000.5	5.56576715969021
4_22065001_22115000	4	22090000.5	6.20913332590862
4_24720001_24770000	4	24745000.5	7.14170461321277
4_29490001_29540000	4	29515000.5	5.51058274584466
4_30870001_30920000	4	30895000.5	5.97477009201612
4_31035001_31085000	4	31060000.5	14.5001273117707
4_31080001_31130000	4	31105000.5	6.9255295266525
4_31915001_31965000	4	31940000.5	8.53404588599844
4_32875001_32925000	4	32900000.5	31.6957035888997
4_32905001_32955000	4	32930000.5	11.1605699381355
4_33685001_33735000	4	33710000.5	9.58656635063215
4_33895001_33945000	4	33920000.5	9.86178552590002
4_35315001_35365000	4	35340000.5	6.84926427640141
4_35390001_35440000	4	35415000.5	6.57657599719812
4_35630001_35680000	4	35655000.5	7.7483941916704
4_36670001_36720000	4	36695000.5	5.50699299594123
4_38720001_38770000	4	38745000.5	5.83297748672709
4_39395001_39445000	4	39420000.5	8.13498101115891
4_39920001_39970000	4	39945000.5	5.67304769154481
4_39925001_39975000	4	39950000.5	14.0537950821493
4_220720001_220770000	4	220745000.5	8.44701083265176
4_220725001_220775000	4	220750000.5	7.78855825048646
4_222625001_222675000	4	222650000.5	20.338615699512
4_222630001_222680000	4	222655000.5	12.5189640739659
4_222680001_222730000	4	222705000.5	8.8016654208503
4_223800001_223850000	4	223825000.5	8.06897571731616
4_223830001_223880000	4	223855000.5	6.74106594999449
4_223880001_223930000	4	223905000.5	5.72936912291087
4_224455001_224505000	4	224480000.5	6.86605295348244
4_226280001_226330000	4	226305000.5	7.030109829769
4_229040001_229090000	4	229065000.5	7.12949227300652
4_229165001_229215000	4	229190000.5	5.81981567784322
4_230360001_230410000	4	230385000.5	7.73099386859082
4_231230001_231280000	4	231255000.5	9.27979358202123
4_233780001_233830000	4	233805000.5	5.50089263703933
4_237010001_237060000	4	237035000.5	6.19650651976178
4_239405001_239455000	4	239430000.5	8.11368434182612
4_242860001_242910000	4	242885000.5	7.19896025140349
4_244680001_244730000	4	244705000.5	6.03660741537715
4_42625001_42675000	4	42650000.5	6.68206917805864
4_43805001_43855000	4	43830000.5	6.15748878888985
4_46920001_46970000	4	46945000.5	8.03552984201045
4_47790001_47840000	4	47815000.5	11.5633409533388
4_50350001_50400000	4	50375000.5	7.63824952965166
4_52010001_52060000	4	52035000.5	5.89045024172563
4_57725001_57775000	4	57750000.5	6.28612859427537
4_57920001_57970000	4	57945000.5	5.67110241452622
4_57960001_58010000	4	57985000.5	8.66001215876
4_70765001_70815000	4	70790000.5	6.13648452011432
4_73720001_73770000	4	73745000.5	6.51013263958032
4_93360001_93410000	4	93385000.5	6.90323434553133
5_100160001_100210000	5	100185000.5	5.85865805666725
5_132605001_132655000	5	132630000.5	5.78842190383415
5_133240001_133290000	5	133265000.5	6.50171496728905
5_134180001_134230000	5	134205000.5	8.57297867486682
5_134185001_134235000	5	134210000.5	7.57368681986418
5_134210001_134260000	5	134235000.5	6.44746494124286
5_136460001_136510000	5	136485000.5	8.50193761689661
5_139490001_139540000	5	139515000.5	5.53943207323374
5_139630001_139680000	5	139655000.5	13.425324865449
5_139830001_139880000	5	139855000.5	5.6856325113807
5_139850001_139900000	5	139875000.5	9.97513969506298
5_139895001_139945000	5	139920000.5	10.4144762789695
5_139900001_139950000	5	139925000.5	6.75537779980129
5_140765001_140815000	5	140790000.5	5.49714916234853
5_141120001_141170000	5	141145000.5	9.29701490814688
5_144540001_144590000	5	144565000.5	7.91797683926808
5_144800001_144850000	5	144825000.5	7.480776114609
5_149475001_149525000	5	149500000.5	5.93223181749386
5_150160001_150210000	5	150185000.5	5.92540920136662
5_154585001_154635000	5	154610000.5	7.04836735579795
5_154645001_154695000	5	154670000.5	5.54614593968387
5_155120001_155170000	5	155145000.5	7.74375755552592
5_161395001_161445000	5	161420000.5	5.62021572033854
5_181160001_181210000	5	181185000.5	7.93102477773954
5_182200001_182250000	5	182225000.5	7.03351398061102
5_183855001_183905000	5	183880000.5	5.64310872203544
5_184370001_184420000	5	184395000.5	5.5479660686068
5_186130001_186180000	5	186155000.5	7.72261686023717
5_186135001_186185000	5	186160000.5	13.1742860596279
5_186605001_186655000	5	186630000.5	6.58669970964934
5_187195001_187245000	5	187220000.5	5.65726205149394
5_192390001_192440000	5	192415000.5	13.1576984520532
5_192395001_192445000	5	192420000.5	6.19000296078016
5_193840001_193890000	5	193865000.5	6.27291653652537
5_194685001_194735000	5	194710000.5	8.63022283857521
5_194695001_194745000	5	194720000.5	6.07596623193001
5_194780001_194830000	5	194805000.5	29.6735157378064
5_194935001_194985000	5	194960000.5	6.13851767593269
5_194950001_195000000	5	194975000.5	5.91610935161481
5_196390001_196440000	5	196415000.5	5.5753747795481
5_196805001_196855000	5	196830000.5	6.62732946296697
5_197500001_197550000	5	197525000.5	7.60655508564321
5_01505001_01555000	5	1530000.5	6.10636367295598
5_04890001_04940000	5	4915000.5	8.3661109508754
5_04910001_04960000	5	4935000.5	14.3924488464967
5_05650001_05700000	5	5675000.5	16.9643707706301
5_05655001_05705000	5	5680000.5	12.9096463650646
5_06010001_06060000	5	6035000.5	6.66628439388398
5_07500001_07550000	5	7525000.5	7.46284855822807
5_09315001_09365000	5	9340000.5	5.86733905759979
5_14130001_14180000	5	14155000.5	12.8177662752332
5_14430001_14480000	5	14455000.5	5.86310355023204
5_14765001_14815000	5	14790000.5	5.48230177778993
5_14910001_14960000	5	14935000.5	6.26448253290718
5_14925001_14975000	5	14950000.5	8.55539914123295
5_15305001_15355000	5	15330000.5	5.62956042349873
5_15310001_15360000	5	15335000.5	6.00013564780477
5_16280001_16330000	5	16305000.5	6.2874053395978
5_16520001_16570000	5	16545000.5	6.10883094909684
5_16575001_16625000	5	16600000.5	17.228329228003
5_16625001_16675000	5	16650000.5	6.93913600474417
5_18580001_18630000	5	18605000.5	7.14775910083745
5_205305001_205355000	5	205330000.5	5.62766418625961
5_206500001_206550000	5	206525000.5	12.1893888216056
5_207370001_207420000	5	207395000.5	6.0709196945306
5_208850001_208900000	5	208875000.5	8.28203415513235
5_208855001_208905000	5	208880000.5	6.67674920283065
5_212630001_212680000	5	212655000.5	6.71132128620616
5_213420001_213470000	5	213445000.5	5.89478288522321
5_213750001_213800000	5	213775000.5	9.26835921262159
5_213945001_213995000	5	213970000.5	6.31417946121383
5_214040001_214090000	5	214065000.5	6.16744550084763
5_216170001_216220000	5	216195000.5	9.40653024062215
5_218500001_218550000	5	218525000.5	9.6582339328142
5_20190001_20240000	5	20215000.5	6.30707150692103
5_23555001_23605000	5	23580000.5	5.85842246054608
5_25075001_25125000	5	25100000.5	7.62347811056532
5_25655001_25705000	5	25680000.5	6.72656442334272
5_27690001_27740000	5	27715000.5	5.52778214438356
5_28410001_28460000	5	28435000.5	5.69325321770032
5_32060001_32110000	5	32085000.5	7.62707228664488
5_32105001_32155000	5	32130000.5	7.09556907911673
5_32495001_32545000	5	32520000.5	8.74263907354623
5_33570001_33620000	5	33595000.5	13.260222959635
5_33600001_33650000	5	33625000.5	6.14023302337284
5_35175001_35225000	5	35200000.5	6.08769618709584
5_35200001_35250000	5	35225000.5	9.20254745697446
5_35205001_35255000	5	35230000.5	14.4758459214059
5_35225001_35275000	5	35250000.5	5.76500532398609
5_35260001_35310000	5	35285000.5	9.8865541824477
5_36180001_36230000	5	36205000.5	7.05996010165399
5_38935001_38985000	5	38960000.5	5.97779160666178
5_39515001_39565000	5	39540000.5	5.95717968138723
5_39645001_39695000	5	39670000.5	7.3830764378977
5_223370001_223420000	5	223395000.5	5.71479945954661
5_223415001_223465000	5	223440000.5	6.20776639684425
5_42690001_42740000	5	42715000.5	6.45509915950475
5_44010001_44060000	5	44035000.5	14.2776627114528
5_44015001_44065000	5	44040000.5	7.97876032321125
5_44275001_44325000	5	44300000.5	30.3508778923419
5_44290001_44340000	5	44315000.5	19.5864151779201
5_44950001_45000000	5	44975000.5	5.77652110832605
5_44995001_45045000	5	45020000.5	15.8845881084096
5_45005001_45055000	5	45030000.5	5.56348575205645
5_45040001_45090000	5	45065000.5	8.06196258892834
5_45060001_45110000	5	45085000.5	6.43123258776518
5_45125001_45175000	5	45150000.5	10.7080450745689
5_45160001_45210000	5	45185000.5	19.4205808490213
5_45245001_45295000	5	45270000.5	13.8230507251387
5_45300001_45350000	5	45325000.5	13.9025937059782
5_45310001_45360000	5	45335000.5	12.3597457157199
5_45330001_45380000	5	45355000.5	11.5114549672526
5_45345001_45395000	5	45370000.5	21.9447689414164
5_45365001_45415000	5	45390000.5	13.7249204316753
5_45405001_45455000	5	45430000.5	8.59392454760257
5_45425001_45475000	5	45450000.5	7.55525690141127
5_45505001_45555000	5	45530000.5	5.92766846043298
5_45570001_45620000	5	45595000.5	11.653074510622
5_45625001_45675000	5	45650000.5	15.0389845041645
5_45630001_45680000	5	45655000.5	13.6174362984073
5_45850001_45900000	5	45875000.5	7.90087192565721
5_45945001_45995000	5	45970000.5	6.79796024730129
5_46355001_46405000	5	46380000.5	5.71918421418658
5_46550001_46600000	5	46575000.5	20.1890582797176
5_46665001_46715000	5	46690000.5	21.6925064890926
5_46755001_46805000	5	46780000.5	11.7295317540154
5_46920001_46970000	5	46945000.5	37.6389104179921
5_46925001_46975000	5	46950000.5	11.6221129686159
5_46970001_47020000	5	46995000.5	5.75845812856966
5_47010001_47060000	5	47035000.5	5.78790680121176
5_47015001_47065000	5	47040000.5	8.44963006597862
5_47055001_47105000	5	47080000.5	11.5476529898978
5_47100001_47150000	5	47125000.5	9.99656830007265
5_47130001_47180000	5	47155000.5	20.5932569334823
5_47215001_47265000	5	47240000.5	6.60646348259451
5_47250001_47300000	5	47275000.5	14.7713748323548
5_47265001_47315000	5	47290000.5	14.1419778679179
5_47280001_47330000	5	47305000.5	45.137010757024
5_47295001_47345000	5	47320000.5	26.8240924080461
5_47300001_47350000	5	47325000.5	10.1026308902021
5_47305001_47355000	5	47330000.5	42.6648464091787
5_47400001_47450000	5	47425000.5	30.9183266434297
5_47405001_47455000	5	47430000.5	28.9379294335436
5_47410001_47460000	5	47435000.5	32.2639511891173
5_47415001_47465000	5	47440000.5	23.9480735400988
5_47440001_47490000	5	47465000.5	10.0555187885857
5_47460001_47510000	5	47485000.5	35.756988475912
5_47480001_47530000	5	47505000.5	44.3627665280657
5_47485001_47535000	5	47510000.5	57.2716774908754
